690	1.11E-5	7E-6	1.05E-5	5.26E-6	1.18E-5	1.12E-5	4.03E-5	4.03E-5	2.1E-5	3.39678E-4	0.03236	0.00141	1.09638E-4	3.49E-5	1.68E-5	9.02E-6	1.24E-5	7.02E-6	2.41E-6	0	0	0	0	0
695	1.1E-5	7.4E-6	1.19E-5	6.31E-6	1.05E-5	9.94E-6	2.06E-5	2.06E-5	1.67E-5	1.41275E-4	0.03215	0.00251	2.04213E-4	5.63E-5	2.41E-5	1.05E-5	1.38E-5	8.99E-6	2.95E-6	0	0	0	0	0
700	1.25E-5	7.37E-6	1.21E-5	8.51E-6	1.38E-5	9.42E-6	1.17E-5	1.17E-5	1.56E-5	6.33E-5	0.0196	0.00433	3.80764E-4	9.29E-5	3.71E-5	1.18E-5	1.69E-5	8.89E-6	3.04E-6	0	0	0	0	0
705	1.17E-5	7.99E-6	1.35E-5	8.95E-6	1.29E-5	9.8E-6	9.94E-6	9.94E-6	1.42E-5	3.1E-5	0.00768	0.00729	6.98005E-4	1.59126E-4	5.93E-5	1.2E-5	1.77E-5	9.06E-6	3.24E-6	0	0	0	0	0
710	1.4E-5	9.39E-6	1.43E-5	9.81E-6	1.4E-5	9.63E-6	9.95E-6	9.95E-6	1.82E-5	2.16E-5	0.00272	0.01181	0.00124	2.75663E-4	1.03397E-4	1.48E-5	1.8E-5	1.11E-5	3.7E-6	0	0	0	0	0
715	1.34E-5	7.8E-6	1.39E-5	1.01E-5	1.37E-5	8.9E-6	7.27E-6	7.27E-6	1.57E-5	1.52E-5	9.45746E-4	0.01857	0.00223	4.89213E-4	1.82442E-4	1.79E-5	2.01E-5	1.15E-5	4.29E-6	0	0	0	0	0
720	1.2E-5	8.45E-6	9.75E-6	9.64E-6	8.88E-6	7.31E-6	6.21E-6	6.21E-6	1.32E-5	1.23E-5	3.22209E-4	0.02692	0.00398	8.98294E-4	3.32747E-4	2.21E-5	1.65E-5	1.1E-5	2.96E-6	0	0	0	0	0
725	1.35E-5	7.44E-6	9.65E-6	1E-5	1.27E-5	7.09E-6	8.15E-6	8.15E-6	1.17E-5	9.41E-6	1.12436E-4	0.03344	0.0071	0.00168	6.33589E-4	3.45E-5	1.51E-5	1.12E-5	2.6E-6	0	0	0	0	0
730	1.28E-5	8.52E-6	1.2E-5	7.24E-6	1.15E-5	7.41E-6	7.3E-6	7.3E-6	1.51E-5	9.74E-6	4.5E-5	0.0325	0.01201	0.00296	0.00114	5.59E-5	1.9E-5	1.06E-5	3.56E-6	0	0	0	0	0
735	1.55E-5	9.34E-6	1.58E-5	1.01E-5	1.42E-5	1E-5	9.26E-6	9.26E-6	1.71E-5	1.2E-5	2.57E-5	0.02443	0.01892	0.00482	0.00194	9.35E-5	2.3E-5	1.55E-5	4.53E-6	0	0	0	0	0
740	1.68E-5	1.04E-5	1.61E-5	1.15E-5	1.72E-5	1.02E-5	1.05E-5	1.05E-5	1.9E-5	1.35E-5	2.12E-5	0.01493	0.02691	0.00745	0.00311	1.53947E-4	2.6E-5	1.62E-5	5.64E-6	0	0	0	0	0
745	1.87E-5	9.82E-6	1.75E-5	1.27E-5	1.83E-5	1.1E-5	1.19E-5	1.19E-5	2.07E-5	1.25E-5	1.96E-5	0.00809	0.02989	0.01105	0.00471	2.47371E-4	3.22E-5	1.98E-5	5.64E-6	0	0	0	0	0
